ProductID,ProductNumber,ProductName,ProductSubCategoryName,ProductCategoryName,ProductionDate,FailureDate,WarrantyDate,FailureCode,FailureDescription,CustAccount,StoreName,TerritoryID,CountryRegionCode,TerritoryName
798,BK-R64Y-40,"Road-550-W Yellow, 40",Road Bikes,Bikes,2016-07-31,2018-03-20,2018-07-31,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
798,BK-R64Y-40,"Road-550-W Yellow, 40",Road Bikes,Bikes,2016-08-02,2018-05-30,2018-08-02,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-11-28,2017-11-01,2017-11-28,B-1000,Wheel rim,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-12-01,2016-03-24,2017-12-01,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-10-18,2016-06-16,2017-10-18,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-11-27,2016-05-18,2017-11-27,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
761,BK-R50R-62,"Road-650 Red, 62",Road Bikes,Bikes,2012-12-04,2013-12-28,2014-12-04,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-04-13,2018-03-09,2018-04-13,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-04-12,2017-03-04,2018-04-12,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2016-12-05,2017-03-27,2018-12-05,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
982,BK-M38S-42,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,2012-11-30,2013-03-17,2014-11-30,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
800,BK-R64Y-44,"Road-550-W Yellow, 44",Road Bikes,Bikes,2012-05-07,2013-04-07,2014-05-07,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
970,BK-T44U-46,"Touring-2000 Blue, 46",Touring Bikes,Bikes,2014-08-01,2016-02-26,2016-08-01,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-05-20,2015-01-14,2016-05-20,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2014-11-05,2015-08-31,2016-11-05,B-600,Gear,319,Cycles Sales and Repair,7,FR,France
987,BK-M18S-48,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,2014-11-06,2015-01-31,2016-11-06,B-600,Gear,319,Cycles Sales and Repair,7,FR,France
752,BK-R93R-52,"Road-150 Red, 52",Road Bikes,Bikes,2012-11-29,2013-09-13,2014-11-29,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
798,BK-R64Y-40,"Road-550-W Yellow, 40",Road Bikes,Bikes,2014-01-27,2014-09-29,2016-01-27,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-01-30,2017-04-28,2018-01-30,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
962,BK-T18Y-50,"Touring-3000 Yellow, 50",Touring Bikes,Bikes,2016-08-11,2017-03-03,2018-08-11,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-10-30,2017-03-28,2017-10-30,B-200,Fork,338,Rambling Tours,8,DE,Germany
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-11-03,2017-01-13,2017-11-03,B-400,Saddle,338,Rambling Tours,8,DE,Germany
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-03-03,2014-11-02,2016-03-03,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-02-17,2014-03-13,2016-02-17,B-800,Chain,338,Rambling Tours,8,DE,Germany
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-02-14,2014-12-10,2016-02-14,B-700,Drivetrain,338,Rambling Tours,8,DE,Germany
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2016-08-30,2018-06-20,2018-08-30,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2016-11-13,2016-11-26,2018-11-13,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2016-11-10,2017-01-04,2018-11-10,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-04-03,2015-05-15,2017-04-03,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-04-07,2016-12-06,2017-04-07,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-01-23,2017-06-04,2018-01-23,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2014-10-03,2014-12-05,2016-10-03,B-700,Drivetrain,338,Rambling Tours,8,DE,Germany
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2014-10-01,2016-03-03,2016-10-01,B-200,Fork,338,Rambling Tours,8,DE,Germany
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-11-18,2016-10-22,2017-11-18,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-11-16,2016-03-16,2017-11-16,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-11-21,2016-05-03,2017-11-21,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-08-01,2017-01-15,2018-08-01,B-200,Fork,338,Rambling Tours,8,DE,Germany
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2013-06-14,2014-06-05,2015-06-14,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-01-25,2015-12-09,2016-01-25,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-05-09,2016-02-01,2016-05-09,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
976,BK-R79Y-48,"Road-350-W Yellow, 48",Road Bikes,Bikes,2014-08-05,2016-07-05,2016-08-05,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-10-09,2015-03-07,2016-10-09,B-200,Fork,338,Rambling Tours,8,DE,Germany
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-10-02,2016-04-18,2016-10-02,B-200,Fork,338,Rambling Tours,8,DE,Germany
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-12-07,2017-05-21,2017-12-07,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-12-21,2017-06-14,2017-12-21,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-12-28,2016-01-11,2017-12-28,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
763,BK-R50R-48,"Road-650 Red, 48",Road Bikes,Bikes,2012-03-13,2012-07-16,2014-03-13,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2014-10-25,2014-10-30,2016-10-25,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
976,BK-R79Y-48,"Road-350-W Yellow, 48",Road Bikes,Bikes,2015-10-01,2016-06-06,2017-10-01,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-11-16,2017-08-23,2017-11-16,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-11-16,2016-07-03,2017-11-16,B-1000,Wheel rim,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-12-02,2016-05-27,2017-12-02,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2015-06-22,2015-10-02,2017-06-22,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-10-24,2016-05-01,2016-10-24,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
801,BK-R64Y-48,"Road-550-W Yellow, 48",Road Bikes,Bikes,2015-11-21,2017-10-18,2017-11-21,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
793,BK-R89B-44,"Road-250 Black, 44",Road Bikes,Bikes,2016-11-26,2018-02-08,2018-11-26,B-200,Fork,338,Rambling Tours,8,DE,Germany
800,BK-R64Y-44,"Road-550-W Yellow, 44",Road Bikes,Bikes,2012-02-18,2012-07-13,2014-02-18,B-400,Saddle,319,Cycles Sales and Repair,7,FR,France
967,BK-T79U-50,"Touring-1000 Blue, 50",Touring Bikes,Bikes,2015-04-28,2016-09-08,2017-04-28,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2016-11-20,2017-04-15,2018-11-20,B-100,Frame,338,Rambling Tours,8,DE,Germany
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2016-11-21,2017-03-26,2018-11-21,B-400,Saddle,338,Rambling Tours,8,DE,Germany
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2016-06-03,2018-04-21,2018-06-03,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2016-05-24,2016-09-28,2018-05-24,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
976,BK-R79Y-48,"Road-350-W Yellow, 48",Road Bikes,Bikes,2013-09-30,2015-03-02,2015-09-30,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2013-10-21,2014-06-28,2015-10-21,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-10-04,2016-10-20,2017-10-04,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-04-02,2016-10-14,2018-04-02,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
765,BK-R50B-58,"Road-650 Black, 58",Road Bikes,Bikes,2012-11-21,2013-02-07,2014-11-21,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
974,BK-R79Y-42,"Road-350-W Yellow, 42",Road Bikes,Bikes,2013-10-03,2015-08-28,2015-10-03,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
974,BK-R79Y-42,"Road-350-W Yellow, 42",Road Bikes,Bikes,2013-09-26,2015-04-03,2015-09-26,B-500,Tyre,319,Cycles Sales and Repair,7,FR,France
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-08-26,2014-10-03,2016-08-26,B-200,Fork,319,Cycles Sales and Repair,7,FR,France
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2017-02-27,2018-12-25,2019-02-27,B-200,Fork,338,Rambling Tours,8,DE,Germany
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-05-04,2018-04-07,2018-05-04,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
752,BK-R93R-52,"Road-150 Red, 52",Road Bikes,Bikes,2012-06-14,2012-09-20,2014-06-14,B-300,Brake,319,Cycles Sales and Repair,7,FR,France
958,BK-T18U-54,"Touring-3000 Blue, 54",Touring Bikes,Bikes,2016-09-27,2018-06-07,2018-09-27,B-200,Fork,338,Rambling Tours,8,DE,Germany
782,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2015-04-06,2016-02-12,2017-04-06,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
782,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2015-05-25,2016-01-16,2017-05-25,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-12-08,2017-01-27,2017-12-08,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-12-10,2016-04-27,2017-12-10,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-04-26,2016-08-18,2018-04-26,B-200,Fork,338,Rambling Tours,8,DE,Germany
981,BK-M38S-40,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,2016-08-21,2017-06-01,2018-08-21,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
956,BK-T79Y-54,"Touring-1000 Yellow, 54",Touring Bikes,Bikes,2017-01-20,2018-12-03,2019-01-20,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
956,BK-T79Y-54,"Touring-1000 Yellow, 54",Touring Bikes,Bikes,2017-01-21,2018-02-28,2019-01-21,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
753,BK-R93R-56,"Road-150 Red, 56",Road Bikes,Bikes,2016-06-28,2017-05-10,2018-06-28,B-300,Brake,338,Rambling Tours,8,DE,Germany
753,BK-R93R-56,"Road-150 Red, 56",Road Bikes,Bikes,2016-07-06,2016-08-01,2018-07-06,B-100,Frame,338,Rambling Tours,8,DE,Germany
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2014-10-09,2015-06-23,2016-10-09,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
767,BK-R50B-62,"Road-650 Black, 62",Road Bikes,Bikes,2012-01-28,2012-08-31,2014-01-28,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
959,BK-T18U-58,"Touring-3000 Blue, 58",Touring Bikes,Bikes,2015-05-12,2017-02-04,2017-05-12,B-200,Fork,338,Rambling Tours,8,DE,Germany
801,BK-R64Y-48,"Road-550-W Yellow, 48",Road Bikes,Bikes,2016-06-13,2017-06-28,2018-06-13,B-300,Brake,340,Nearby Cycle Shop,10,GB,United Kingdom
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-07-30,2014-11-08,2016-07-30,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
991,BK-M18B-44,"Mountain-500 Black, 44",Mountain Bikes,Bikes,2016-06-09,2018-05-09,2018-06-09,B-200,Fork,191,Non-Slip Pedal Company,6,CA,Canada
991,BK-M18B-44,"Mountain-500 Black, 44",Mountain Bikes,Bikes,2016-06-07,2016-08-28,2018-06-07,B-300,Brake,191,Non-Slip Pedal Company,6,CA,Canada
960,BK-T18U-62,"Touring-3000 Blue, 62",Touring Bikes,Bikes,2016-03-21,2017-07-31,2018-03-21,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-11-08,2016-11-19,2017-11-08,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-11-07,2016-07-14,2017-11-07,B-1000,Wheel rim,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-09-29,2016-08-26,2017-09-29,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
795,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,2015-08-12,2017-05-03,2017-08-12,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-03-16,2016-06-19,2018-03-16,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-03-20,2017-11-21,2018-03-20,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
795,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,2015-08-06,2017-01-22,2017-08-06,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-11-04,2017-04-06,2017-11-04,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
750,BK-R93R-44,"Road-150 Red, 44",Road Bikes,Bikes,2013-03-30,2015-01-11,2015-03-30,B-200,Fork,191,Non-Slip Pedal Company,6,CA,Canada
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-11-25,2016-04-30,2017-11-25,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
976,BK-R79Y-48,"Road-350-W Yellow, 48",Road Bikes,Bikes,2013-02-11,2013-08-11,2015-02-11,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
976,BK-R79Y-48,"Road-350-W Yellow, 48",Road Bikes,Bikes,2013-06-20,2014-06-23,2015-06-20,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-06-19,2017-02-16,2018-06-19,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2014-05-07,2014-12-19,2016-05-07,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2016-03-20,2017-11-04,2018-03-20,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
979,BK-T18U-50,"Touring-3000 Blue, 50",Touring Bikes,Bikes,2014-09-23,2015-03-19,2016-09-23,B-800,Chain,339,Major Bicycle Store,9,AU,Australia
967,BK-T79U-50,"Touring-1000 Blue, 50",Touring Bikes,Bikes,2015-09-19,2016-10-23,2017-09-19,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-04-26,2014-06-10,2016-04-26,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
967,BK-T79U-50,"Touring-1000 Blue, 50",Touring Bikes,Bikes,2015-09-21,2017-08-08,2017-09-21,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-01-08,2016-10-29,2018-01-08,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2016-02-12,2016-08-20,2018-02-12,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2016-02-28,2017-12-11,2018-02-28,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-08-18,2016-10-03,2017-08-18,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-08-22,2016-12-24,2017-08-22,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2015-08-08,2017-07-01,2017-08-08,B-400,Saddle,339,Major Bicycle Store,9,AU,Australia
979,BK-T18U-50,"Touring-3000 Blue, 50",Touring Bikes,Bikes,2015-03-14,2015-08-19,2017-03-14,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-06-14,2017-04-24,2018-06-14,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-06-14,2018-03-10,2018-06-14,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-04-29,2015-05-16,2017-04-29,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-06-15,2018-04-29,2018-06-15,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-06-19,2017-01-13,2018-06-19,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2016-02-06,2016-02-16,2018-02-06,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
801,BK-R64Y-48,"Road-550-W Yellow, 48",Road Bikes,Bikes,2016-03-05,2017-08-21,2018-03-05,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2015-12-25,2017-08-29,2017-12-25,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
984,BK-M18S-40,"Mountain-500 Silver, 40",Mountain Bikes,Bikes,2013-11-10,2015-01-20,2015-11-10,B-200,Fork,338,Rambling Tours,8,DE,Germany
990,BK-M18B-42,"Mountain-500 Black, 42",Mountain Bikes,Bikes,2015-08-25,2017-01-11,2017-08-25,B-800,Chain,338,Rambling Tours,8,DE,Germany
782,BK-M68B-38,"Mountain-200 Black, 38",Mountain Bikes,Bikes,2016-12-25,2017-09-08,2018-12-25,B-1400,Power meter,191,Non-Slip Pedal Company,6,CA,Canada
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-12-10,2017-03-12,2017-12-10,B-400,Saddle,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2015-12-07,2016-11-27,2017-12-07,B-400,Saddle,339,Major Bicycle Store,9,AU,Australia
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2017-01-30,2017-09-13,2019-01-30,B-200,Fork,338,Rambling Tours,8,DE,Germany
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2017-02-06,2017-08-23,2019-02-06,B-100,Frame,338,Rambling Tours,8,DE,Germany
790,BK-R89R-48,"Road-250 Red, 48",Road Bikes,Bikes,2014-11-24,2016-06-20,2016-11-24,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
784,BK-M68B-46,"Mountain-200 Black, 46",Mountain Bikes,Bikes,2015-03-03,2016-01-20,2017-03-03,B-400,Saddle,339,Major Bicycle Store,9,AU,Australia
784,BK-M68B-46,"Mountain-200 Black, 46",Mountain Bikes,Bikes,2015-03-04,2016-03-17,2017-03-04,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-04-21,2017-09-08,2018-04-21,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-04-25,2018-03-18,2018-04-25,B-600,Gear,339,Major Bicycle Store,9,AU,Australia
974,BK-R79Y-42,"Road-350-W Yellow, 42",Road Bikes,Bikes,2014-02-05,2014-07-13,2016-02-05,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2012-06-02,2013-03-13,2014-06-02,B-400,Saddle,191,Non-Slip Pedal Company,6,CA,Canada
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2012-06-08,2012-06-18,2014-06-08,B-1000,Wheel rim,191,Non-Slip Pedal Company,6,CA,Canada
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2012-06-06,2013-06-30,2014-06-06,B-200,Fork,191,Non-Slip Pedal Company,6,CA,Canada
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2012-06-05,2013-09-10,2014-06-05,B-100,Frame,191,Non-Slip Pedal Company,6,CA,Canada
795,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,2016-09-02,2017-06-17,2018-09-02,B-200,Fork,338,Rambling Tours,8,DE,Germany
795,BK-R89B-52,"Road-250 Black, 52",Road Bikes,Bikes,2016-09-05,2017-08-09,2018-09-05,B-100,Frame,338,Rambling Tours,8,DE,Germany
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2015-03-24,2016-10-23,2017-03-24,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2015-03-17,2016-07-26,2017-03-17,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
999,BK-R19B-52,"Road-750 Black, 52",Road Bikes,Bikes,2012-06-13,2013-08-26,2014-06-13,B-200,Fork,191,Non-Slip Pedal Company,6,CA,Canada
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2016-03-12,2016-07-19,2018-03-12,B-1000,Wheel rim,191,Non-Slip Pedal Company,6,CA,Canada
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2016-03-13,2016-11-17,2018-03-13,B-200,Fork,191,Non-Slip Pedal Company,6,CA,Canada
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2016-03-15,2016-03-23,2018-03-15,B-300,Brake,191,Non-Slip Pedal Company,6,CA,Canada
801,BK-R64Y-48,"Road-550-W Yellow, 48",Road Bikes,Bikes,2016-02-04,2017-09-13,2018-02-04,B-200,Fork,191,Non-Slip Pedal Company,6,CA,Canada
801,BK-R64Y-48,"Road-550-W Yellow, 48",Road Bikes,Bikes,2016-02-03,2017-12-30,2018-02-03,B-300,Brake,191,Non-Slip Pedal Company,6,CA,Canada
794,BK-R89B-48,"Road-250 Black, 48",Road Bikes,Bikes,2016-07-14,2018-03-30,2018-07-14,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
953,BK-T44U-60,"Touring-2000 Blue, 60",Touring Bikes,Bikes,2017-03-12,2017-12-04,2019-03-12,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2015-12-30,2016-07-20,2017-12-30,B-300,Brake,339,Major Bicycle Store,9,AU,Australia
785,BK-M47B-38,"Mountain-300 Black, 38",Mountain Bikes,Bikes,2016-01-01,2017-05-16,2018-01-01,B-100,Frame,339,Major Bicycle Store,9,AU,Australia
777,BK-M82B-44,"Mountain-100 Black, 44",Mountain Bikes,Bikes,2015-03-03,2015-10-09,2017-03-03,B-200,Fork,339,Major Bicycle Store,9,AU,Australia
